StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
898770,21,20002709,2,2022,Santi Aldama,MEM,PF,0,5,68.20,71,33,12.00,33.00,36.4,9.00,20.00,45.0,3.00,13.00,23.1,3.00,3.00,100,3.00,23.00,26.00,4.00,1.00,2.00,5.00,6.00,30.00,71.20,73.50,-48.00,0.00,0.00
898771,15,20002718,2,2022,Georgios Kalaitzakis,MIL,SF,1,5,35.70,75,5,4.00,18.00,22.2,4.00,13.00,30.8,0.00,5.00,0,4.00,4.00,100,1.00,10.00,11.00,5.00,2.00,1.00,3.00,5.00,12.00,38.70,37.75,-9.00,0.00,0.00
898772,13,20002719,2,2022,Duane Washington Jr.,IND,PG,0,4,31.30,37,29,9.00,20.00,45.0,9.00,13.00,69.2,0.00,7.00,0,2.00,4.00,50.0,0.00,4.00,4.00,7.00,0.00,0.00,4.00,1.00,20.00,31.30,33.50,-21.00,0.00,0.00
898773,21,20002722,2,2022,Yves Pons,MEM,SF,0,5,30.50,61,6,4.00,10.00,40.0,3.00,3.00,100,1.00,7.00,14.3,2.00,2.00,100,2.00,8.00,10.00,1.00,0.00,4.00,2.00,6.00,11.00,34.50,32.50,-56.00,0.00,0.00
898774,12,20002726,2,2022,RJ Nembhard Jr.,CLE,SG,0,1,20.30,19,8,4.00,7.00,57.1,4.00,5.00,80.0,0.00,2.00,0,1.00,2.00,50.0,1.00,3.00,4.00,3.00,1.00,0.00,0.00,1.00,9.00,21.30,20.50,-4.00,0.00,0.00
898775,11,20002731,2,2022,Ethan Thompson,CHI,SG,0,2,5.90,11,43,1.00,2.00,50.0,1.00,2.00,50.0,0.00,0.00,0,0.00,0.00,0,0.00,2.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00,5.90,6.00,-11.00,0.00,0.00
898776,1,20002735,2,2022,Jay Huff,WAS,C,0,2,4.40,6,7,0.00,1.00,0,0.00,0.00,0,0.00,1.00,0,0.00,0.00,0,0.00,2.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,5.40,4.50,-9.00,0.00,0.00
898777,1,20002736,2,2022,Jordan Goodwin,WAS,PG,0,3,14.40,17,1,6.00,11.00,54.5,5.00,6.00,83.3,1.00,5.00,20.0,0.00,0.00,0,1.00,1.00,2.00,0.00,0.00,0.00,1.00,4.00,13.00,14.40,15.50,-16.00,0.00,0.00
898778,13,20002738,2,2022,Terry Taylor,IND,SF,0,2,7.90,10,55,2.00,4.00,50.0,2.00,4.00,50.0,0.00,0.00,0,0.00,0.00,0,2.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,4.00,7.90,8.00,5.00,0.00,0.00
898779,6,20002742,2,2022,Aamir Simms,NY,PF,0,2,13.00,13,39,1.00,2.00,50.0,1.00,2.00,50.0,0.00,0.00,0,2.00,2.00,100,3.00,2.00,5.00,2.00,0.00,0.00,0.00,2.00,4.00,13.00,13.25,6.00,0.00,0.00
898780,1,20002756,2,2022,Jordan Schakel,WAS,SG,0,2,10.40,10,11,0.00,1.00,0,0.00,0.00,0,0.00,1.00,0,5.00,5.00,100,0.00,2.00,2.00,0.00,2.00,0.00,1.00,1.00,5.00,12.40,11.00,-6.00,0.00,0.00
898781,22,20002766,2,2022,Daishen Nix,HOU,PG,0,2,8.90,11,53,1.00,5.00,20.0,0.00,2.00,0,1.00,3.00,33.3,0.00,0.00,0,0.00,2.00,2.00,1.00,1.00,1.00,2.00,0.00,3.00,10.90,10.50,-6.00,0.00,0.00
898782,12,20002790,2,2022,Mitch Ballock,CLE,SG,0,1,16.10,15,39,4.00,6.00,66.7,1.00,1.00,100,3.00,5.00,60.0,1.00,1.00,100,0.00,3.00,3.00,1.00,0.00,0.00,1.00,0.00,12.00,16.10,18.25,4.00,0.00,0.00
898783,1,20002834,2,2022,Jaime Echenique,WAS,C,0,2,6.40,14,30,1.00,4.00,25.0,1.00,4.00,25.0,0.00,0.00,0,3.00,5.00,60.0,1.00,1.00,2.00,0.00,0.00,0.00,1.00,2.00,5.00,6.40,7.00,-13.00,0.00,0.00
898784,6,20002838,2,2022,M.J. Walker,NY,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
898785,13,20002839,2,2022,DeJon Jarreau,IND,SG,0,3,16.80,22,5,3.00,9.00,33.3,2.00,8.00,25.0,1.00,1.00,100,1.00,2.00,50.0,1.00,3.00,4.00,4.00,0.00,0.00,2.00,1.00,8.00,16.80,18.50,0.00,0.00,0.00
898786,12,20002841,2,2022,Kevin Pangos,CLE,PG,0,4,51.80,64,19,9.00,34.00,26.5,7.00,20.00,35.0,2.00,14.00,14.3,3.00,4.00,75.0,0.00,4.00,4.00,14.00,3.00,1.00,5.00,4.00,23.00,55.80,55.50,24.00,0.00,0.00
899317,14,20000897,2,2022,Jared Cunningham,DET,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899318,14,20001433,2,2022,Trey Lyles,DET,PF,0,4,63.80,73,2,10.00,25.00,40.0,6.00,12.00,50.0,4.00,13.00,30.8,4.00,5.00,80.0,4.00,15.00,19.00,6.00,3.00,1.00,4.00,1.00,28.00,67.80,68.75,-38.00,0.00,0.00
899319,14,20002544,2,2022,Saddiq Bey,DET,SF,2,2,32.50,38,24,6.00,13.00,46.2,5.00,9.00,55.6,1.00,4.00,25.0,4.00,4.00,100,1.00,9.00,10.00,3.00,1.00,0.00,3.00,2.00,17.00,33.50,35.00,-7.00,0.00,0.00
899320,14,20002667,2,2022,Cade Cunningham,DET,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899321,14,20002803,2,2022,Jamorko Pickett,DET,SF,0,4,18.70,42,24,4.00,9.00,44.4,3.00,3.00,100,1.00,6.00,16.7,0.00,0.00,0,4.00,2.00,6.00,1.00,0.00,1.00,1.00,1.00,9.00,19.70,20.00,-32.00,0.00,0.00
899322,14,20001828,2,2022,Josh Jackson,DET,SF,2,4,105.50,115,23,20.00,44.00,45.5,12.00,22.00,54.5,8.00,22.00,36.4,3.00,6.00,50.0,5.00,15.00,20.00,17.00,1.00,4.00,5.00,10.00,51.00,110.50,113.00,47.00,0.00,0.00
899323,25,20001864,2,2022,Sterling Brown,DAL,SG,0,4,57.70,68,28,10.00,25.00,40.0,3.00,10.00,30.0,7.00,15.00,46.7,1.00,2.00,50.0,3.00,13.00,16.00,7.00,2.00,0.00,4.00,3.00,28.00,59.70,64.00,35.00,0.00,0.00
899324,25,20000788,2,2022,Tim Hardaway Jr.,DAL,SF,3,3,61.00,57,12,11.00,27.00,40.7,4.00,11.00,36.4,7.00,16.00,43.8,4.00,5.00,80.0,2.00,8.00,10.00,8.00,0.00,2.00,0.00,1.00,33.00,63.00,65.00,58.00,0.00,0.00
899325,14,20000564,2,2022,Kelly Olynyk,DET,C,0,4,73.90,75,0,15.00,32.00,46.9,10.00,14.00,71.4,5.00,18.00,27.8,8.00,9.00,88.9,3.00,9.00,12.00,9.00,3.00,4.00,11.00,10.00,43.00,80.90,82.50,-22.00,0.00,0.00
899326,25,20000896,2,2022,Reggie Bullock,DAL,SF,0,1,7.50,14,21,2.00,5.00,40.0,0.00,0.00,0,2.00,5.00,40.0,0.00,0.00,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,7.50,8.50,3.00,0.00,0.00
899327,25,20001406,2,2022,Kristaps Porzingis,DAL,PF,3,3,87.10,57,59,14.00,24.00,58.3,10.00,12.00,83.3,4.00,12.00,33.3,7.00,11.00,63.6,5.00,13.00,18.00,9.00,4.00,5.00,5.00,3.00,39.00,96.10,92.50,40.00,0.00,0.00
899328,14,20001623,2,2022,Rodney McGruder,DET,SG,1,2,13.30,34,44,3.00,8.00,37.5,2.00,6.00,33.3,1.00,2.00,50.0,0.00,0.00,0,1.00,3.00,4.00,1.00,1.00,0.00,2.00,1.00,7.00,14.30,15.00,-31.00,0.00,0.00
899329,25,20001909,2,2022,Maxi Kleber,DAL,PF,0,3,47.00,53,11,5.00,13.00,38.5,1.00,2.00,50.0,4.00,11.00,36.4,4.00,4.00,100,3.00,12.00,15.00,2.00,2.00,2.00,0.00,3.00,18.00,51.00,49.75,48.00,0.00,0.00
899330,14,20000727,2,2022,Jerami Grant,DET,SF,4,4,107.50,113,40,23.00,52.00,44.2,17.00,34.00,50.0,6.00,18.00,33.3,22.00,27.00,81.5,1.00,14.00,15.00,11.00,1.00,3.00,9.00,5.00,74.00,111.50,115.75,15.00,0.00,0.00
899331,25,20002748,2,2022,Carlik Jones,DAL,PG,0,4,57.00,50,47,10.00,23.00,43.5,9.00,20.00,45.0,1.00,3.00,33.3,4.00,4.00,100,1.00,9.00,10.00,8.00,6.00,1.00,6.00,2.00,25.00,64.00,61.00,7.00,0.00,0.00
899332,25,20000836,2,2022,Trey Burke,DAL,PG,0,3,45.20,32,36,9.00,20.00,45.0,8.00,12.00,66.7,1.00,8.00,12.5,4.00,4.00,100,0.00,6.00,6.00,8.00,2.00,0.00,1.00,0.00,23.00,47.20,46.50,-1.00,0.00,0.00
899333,13,20001503,2,2022,Brad Wanamaker,IND,PG,0,3,33.90,56,3,4.00,10.00,40.0,3.00,8.00,37.5,1.00,2.00,50.0,1.00,2.00,50.0,0.00,7.00,7.00,9.00,2.00,1.00,4.00,7.00,10.00,36.90,36.75,-25.00,0.00,0.00
899334,14,20001822,2,2022,Hamidou Diallo,DET,SG,0,4,64.90,79,4,14.00,27.00,51.9,14.00,21.00,66.7,0.00,6.00,0,6.00,9.00,66.7,3.00,14.00,17.00,5.00,5.00,1.00,9.00,9.00,34.00,70.90,70.25,-52.00,0.00,0.00
899335,25,20002543,2,2022,Josh Green,DAL,SG,1,4,45.30,73,15,7.00,19.00,36.8,6.00,15.00,40.0,1.00,4.00,25.0,1.00,2.00,50.0,3.00,11.00,14.00,9.00,1.00,1.00,5.00,7.00,16.00,47.30,49.00,45.00,0.00,0.00
899336,25,20002352,2,2022,Moses Brown,DAL,C,1,4,54.20,40,54,11.00,18.00,61.1,11.00,18.00,61.1,0.00,0.00,0,8.00,15.00,53.3,6.00,10.00,16.00,0.00,0.00,3.00,1.00,5.00,30.00,57.20,55.50,3.00,0.00,0.00
899337,25,20002745,2,2022,Jaquori McLaughlin,DAL,PG,0,4,26.10,41,2,3.00,12.00,25.0,1.00,2.00,50.0,2.00,10.00,20.0,3.00,4.00,75.0,1.00,7.00,8.00,3.00,1.00,1.00,3.00,3.00,11.00,28.10,29.00,-7.00,0.00,0.00
899338,14,20002563,2,2022,Saben Lee,DET,PG,2,4,77.00,90,36,10.00,26.00,38.5,6.00,19.00,31.6,4.00,7.00,57.1,6.00,8.00,75.0,0.00,10.00,10.00,16.00,5.00,2.00,3.00,4.00,30.00,84.00,81.00,5.00,0.00,0.00
899339,25,20001832,2,2022,Frank Ntilikina,DAL,PG,0,3,34.10,46,53,5.00,16.00,31.2,3.00,7.00,42.9,2.00,9.00,22.2,4.00,4.00,100,0.00,3.00,3.00,5.00,3.00,1.00,1.00,8.00,16.00,38.10,35.75,31.00,0.00,0.00
899340,25,20002032,2,2022,Jalen Brunson,DAL,PG,0,3,82.60,61,34,17.00,30.00,56.7,15.00,23.00,65.2,2.00,7.00,28.6,4.00,5.00,80.0,3.00,10.00,13.00,14.00,3.00,1.00,2.00,2.00,40.00,86.60,85.25,59.00,0.00,0.00
899341,14,20002579,2,2022,Cassius Stanley,DET,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899342,25,20001984,2,2022,Luka Doncic,DAL,PG,3,3,97.60,59,4,17.00,35.00,48.6,11.00,18.00,61.1,6.00,17.00,35.3,3.00,4.00,75.0,2.00,16.00,18.00,22.00,3.00,0.00,6.00,6.00,43.00,100.60,104.50,42.00,0.00,0.00
899343,14,20000655,2,2022,Cory Joseph,DET,PG,0,4,52.60,79,24,15.00,27.00,55.6,14.00,24.00,58.3,1.00,3.00,33.3,0.00,0.00,0,0.00,8.00,8.00,14.00,0.00,0.00,9.00,5.00,31.00,52.60,58.00,-19.00,0.00,0.00
899344,14,20002684,2,2022,Luka Garza,DET,PF,0,4,27.80,29,29,5.00,11.00,45.5,5.00,7.00,71.4,0.00,4.00,0,4.00,5.00,80.0,5.00,4.00,9.00,0.00,0.00,2.00,1.00,4.00,14.00,29.80,28.75,-17.00,0.00,0.00
899345,14,20002734,2,2022,Chris Smith,DET,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899346,25,20001449,2,2022,Boban Marjanovic,DAL,C,0,3,43.10,30,56,10.00,20.00,50.0,8.00,15.00,53.3,2.00,5.00,40.0,5.00,8.00,62.5,5.00,8.00,13.00,1.00,1.00,0.00,3.00,3.00,27.00,44.10,46.25,18.00,0.00,0.00
899347,14,20001919,2,2022,Derrick Walton Jr.,DET,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899348,25,20001461,2,2022,Willie Cauley-Stein,DAL,C,0,4,46.00,57,11,8.00,15.00,53.3,8.00,12.00,66.7,0.00,3.00,0,0.00,0.00,0,1.00,14.00,15.00,2.00,0.00,5.00,1.00,10.00,16.00,51.00,47.25,40.00,0.00,0.00
899349,14,20001847,2,2022,Frank Jackson,DET,PG,2,3,61.30,79,18,11.00,29.00,37.9,5.00,13.00,38.5,6.00,16.00,37.5,12.00,13.00,92.3,4.00,5.00,9.00,3.00,4.00,0.00,2.00,4.00,40.00,65.30,65.75,11.00,0.00,0.00
899350,25,20002749,2,2022,Eugene Omoruyi,DAL,SF,0,4,72.50,67,31,12.00,26.00,46.2,10.00,19.00,52.6,2.00,7.00,28.6,5.00,6.00,83.3,9.00,11.00,20.00,9.00,4.00,1.00,6.00,12.00,31.00,77.50,77.50,13.00,0.00,0.00
899351,25,20002454,2,2022,Nicolo Melli,DAL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899352,25,20002556,2,2022,Tyrell Terry,DAL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899353,14,20002532,2,2022,Killian Hayes,DET,PG,1,1,13.40,22,0,2.00,9.00,22.2,1.00,6.00,16.7,1.00,3.00,33.3,1.00,1.00,100,0.00,2.00,2.00,2.00,2.00,0.00,2.00,4.00,6.00,15.40,15.00,-15.00,0.00,0.00
899354,25,20002746,2,2022,Feron Hunt,DAL,SF,0,4,41.40,43,14,10.00,14.00,71.4,9.00,12.00,75.0,1.00,2.00,50.0,0.00,2.00,0,2.00,5.00,7.00,2.00,4.00,1.00,1.00,5.00,21.00,46.40,42.75,-12.00,0.00,0.00
899355,25,20000539,2,2022,Dwight Powell,DAL,PF,3,3,53.70,45,37,13.00,17.00,76.5,9.00,11.00,81.8,4.00,6.00,66.7,5.00,5.00,100,4.00,7.00,11.00,3.00,1.00,0.00,1.00,4.00,35.00,54.70,56.75,32.00,0.00,0.00
899356,25,20001757,2,2022,Dorian Finney-Smith,DAL,SF,3,3,46.00,59,26,5.00,18.00,27.8,3.00,10.00,30.0,2.00,8.00,25.0,4.00,5.00,80.0,7.00,8.00,15.00,6.00,2.00,2.00,5.00,4.00,16.00,50.00,50.25,34.00,0.00,0.00
899357,14,20002693,2,2022,Isaiah Livers,DET,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899358,14,20002541,2,2022,Isaiah Stewart,DET,C,4,4,86.40,87,31,15.00,24.00,62.5,14.00,20.00,70.0,1.00,4.00,25.0,4.00,6.00,66.7,5.00,27.00,32.00,2.00,0.00,7.00,4.00,12.00,35.00,93.40,92.00,10.00,1.00,0.00
899693,27,20001860,2,2022,Frank Mason III,LAL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900118,21,20002721,2,2022,Romeo Weems,MEM,PF,0,2,13.30,24,11,2.00,6.00,33.3,2.00,3.00,66.7,0.00,3.00,0,0.00,0.00,0,1.00,3.00,4.00,1.00,1.00,1.00,1.00,2.00,4.00,15.30,14.00,-11.00,0.00,0.00
900250,3,20002374,2,2022,DaQuan Jeffries,ATL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900419,5,20002765,2,2022,Jeremiah Tilmon,ORL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900425,24,20001978,2,2022,Jaylen Morris,SA,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900426,24,20002845,2,2022,Denzel Mahoney,SA,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900728,2,20002762,2,2022,Jalen Crutcher,CHA,PG,0,1,4.70,12,0,1.00,4.00,25.0,0.00,2.00,0,1.00,2.00,50.0,0.00,0.00,0,0.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,3.00,4.70,5.75,-18.00,0.00,0.00
900729,8,20002792,2,2022,Brandon Rachal,BKN,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900730,23,20002842,2,2022,James Banks III,NO,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900731,12,20000707,2,2022,Ed Davis,CLE,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900732,23,20002138,2,2022,Malcolm Hill,NO,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900733,2,20002752,2,2022,Cameron McGriff,CHA,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900734,8,20002616,2,2022,Jordan Bowden,BKN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900735,23,20001004,2,2022,James Nunnally,NO,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
901266,26,20002323,2,2022,Quinndary Weatherspoon,GS,PG,0,1,0.00,1,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
901691,18,20002013,2,2022,Melvin Frazier Jr.,OKC,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
901692,5,20002508,2,2022,Devin Cannady,ORL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
901693,20,20002754,2,2022,Giorgi Bezhanishvili,DEN,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
902264,18,20001023,2,2022,Scotty Hopson,OKC,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
902265,3,20002744,2,2022,Ibi Watson-Boye,ATL,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
902907,12,20002310,2,2022,Justin James,CLE,PG,0,1,9.10,12,0,2.00,5.00,40.0,2.00,4.00,50.0,0.00,1.00,0,1.00,2.00,50.0,0.00,3.00,3.00,1.00,0.00,0.00,1.00,2.00,5.00,9.10,9.75,0.00,0.00,0.00
902908,6,20002155,2,2022,Brandon Goodwin,NY,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
902909,22,20002111,2,2022,Marcus Foster,HOU,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
902910,21,20002679,2,2022,Matthew Hurt,MEM,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
902911,15,20002340,2,2022,Jalen Lecque,MIL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
902912,26,20002773,2,2022,L.J. Figueroa,GS,SG,0,1,1.00,3,0,0.00,1.00,0,0.00,0.00,0,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2.00,1.50,-6.00,0.00,0.00
903990,1,20002800,2,2022,Devontae Shuler,WAS,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
904071,26,20001791,1,2022,Damion Lee,GS,SG,5,63,853.90,1256,28,169.00,383.00,44.1,106.00,196.00,54.1,63.00,187.00,33.7,66.00,75.00,88.0,27.00,175.00,202.00,63.00,38.00,6.00,38.00,95.00,467.00,897.90,914.50,93.00,0.00,0.00
904072,26,20000487,1,2022,Andre Iguodala,GS,SF,0,31,485.00,602,49,46.00,121.00,38.0,29.00,47.00,61.7,17.00,74.00,23.0,15.00,20.00,75.0,21.00,79.00,100.00,114.00,27.00,22.00,28.00,34.00,124.00,534.00,512.50,114.00,0.00,0.00
904073,27,20002303,1,2022,Talen Horton-Tucker,LAL,SG,19,60,1161.10,1510,59,224.00,538.00,41.6,175.00,356.00,49.2,49.00,182.00,26.9,100.00,125.00,80.0,37.00,156.00,193.00,159.00,59.00,29.00,82.00,148.00,597.00,1249.10,1237.75,-90.00,1.00,0.00
904074,7,20000544,1,2022,James Harden,PHI,SG,65,65,2982.50,2419,40,407.00,992.00,41.0,259.00,544.00,47.6,148.00,448.00,33.0,470.00,536.00,87.7,55.00,445.00,500.00,667.00,81.00,36.00,284.00,153.00,1432.00,3099.50,3303.00,173.00,42.00,11.00
904075,26,20000795,1,2022,Andrew Wiggins,GS,SF,73,73,2029.30,2329,31,475.00,1019.00,46.6,318.00,620.00,51.3,157.00,399.00,39.3,149.00,235.00,63.4,84.00,240.00,324.00,161.00,76.00,51.00,111.00,158.00,1256.00,2156.30,2181.00,265.00,1.00,0.00
904076,8,20000656,1,2022,Patty Mills,BKN,PG,48,81,1446.50,2346,6,324.00,794.00,40.8,97.00,226.00,42.9,227.00,568.00,40.0,48.00,59.00,81.4,18.00,137.00,155.00,183.00,51.00,17.00,73.00,112.00,923.00,1514.50,1604.25,119.00,0.00,0.00
904077,26,20000482,1,2022,Draymond Green,GS,PF,44,46,1314.20,1328,56,135.00,257.00,52.5,119.00,203.00,58.6,16.00,54.00,29.6,60.00,91.00,65.9,45.00,291.00,336.00,320.00,62.00,50.00,139.00,136.00,346.00,1426.20,1416.00,190.00,4.00,1.00
904078,8,20002040,1,2022,Bruce Brown,BKN,SG,46,72,1485.00,1773,40,256.00,506.00,50.6,218.00,412.00,52.9,38.00,94.00,40.4,97.00,128.00,75.8,100.00,245.00,345.00,148.00,77.00,52.00,56.00,176.00,647.00,1614.00,1550.75,-47.00,1.00,0.00
904079,15,20002708,1,2022,Sandro Mamukelashvili,MIL,PF,3,41,306.40,406,58,57.00,115.00,49.6,35.00,63.00,55.6,22.00,52.00,42.3,18.00,22.00,81.8,35.00,47.00,82.00,22.00,9.00,9.00,15.00,28.00,154.00,324.40,330.50,-145.00,1.00,0.00
904080,27,20000571,1,2022,LeBron James,LAL,SF,56,56,2837.30,2084,20,640.00,1221.00,52.4,479.00,773.00,62.0,161.00,448.00,35.9,254.00,336.00,75.6,63.00,396.00,459.00,349.00,73.00,59.00,196.00,121.00,1695.00,2969.30,3079.25,-117.00,21.00,6.00
